3.601195656793308, 98.66218149842764
-0.6850703524185593, 103.18321656358597
-5.40212666979553, 105.26446011579877
-6.191259392234207, 106.85118860255456
-6.9347484871079095, 107.58988298127892
-7.78420548375491, 110.37502383707778
-7.271243507815971, 112.74622630499799
-8.655261024556827, 115.21267841653793
-8.422587111932414, 117.96350337404643
-9.379608063993143, 119.53616959406116
-8.63311505437314, 122.23792782393632
-10.176192548164657, 123.60809034548205
-0.01758413801297844, 109.34147833584318
-2.13380000615806, 113.99738820232682
-1.1138914438944858, 116.74679810013312
3.483392409512192, 117.55793463566896
-5.062122634382665, 119.641259641922
-3.961716649927209, 121.63469440841384
1.738056599892472, 124.80489589373566
0.8173144671157294, 127.40849679157846
-3.766738179080357, 128.24336491230468
-0.777732737602788, 131.28104613513435
-5.414156615356344, 138.16369559401596
-2.62586124521952, 140.21627823597657
-3.8972760166571327, 138.54160566216083
